_id,lat,lng,main_damage,grouped_damage,confidence_level,geo_result,occupancy,address,parsed_address,address_dict,country,parish,town,suburb,street,place
"BLDG24721","15.32888135","-61.39330878","Moderately Damaged","Damaged Buildings","nan","15.32880825,-61.3935357312791,convenience","convenience","np, Edward Olivier Leblanc Highway, Check Hall, Saint Paul Parish, 00109-800, Dominica","np,Edward Olivier Leblanc Highway,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Edward Olivier Leblanc Highway","np"
"BLDG24722","15.33008169","-61.38997806","Moderately Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24723","15.33020002","-61.39046997","Moderately Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24724","15.32920333","-61.38887843","Moderately Damaged","Damaged Buildings","nan","15.32858015,-61.389234596871,place_of_worship","place_of_worship","Assembly Hall of Jehovah´s Witnesses, 1st Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Assembly Hall of Jehovah´s Witnesses,1st Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","1st Street"
"BLDG24725","15.32963134","-61.38854251","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24726","15.32917163","-61.38812961","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24727","15.33050346","-61.38944013","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24728","15.33045268","-61.38936167","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24729","15.32829774","-61.38698807","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24730","15.32901698","-61.38757638","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24731","15.32880885","-61.38723302","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24732","15.32887173","-61.38666827","Moderately Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24733","15.32911075","-61.38764712","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24734","15.32885145","-61.38849674","Moderately Damaged","Damaged Buildings","nan","15.329245,-61.3883051,residential","residential","2nd Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","2nd Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","2nd Street"
"BLDG24735","15.32931781","-61.38784266","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24736","15.32915221","-61.38709732","Highly Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24737","15.32884538","-61.38732389999999","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24738","15.32877447","-61.38710761","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24739","15.32887758","-61.38648589","Moderately Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24740","15.32862429","-61.38684265","Moderately Damaged","Damaged Buildings","nan","15.327026,-61.3719816,unclassified","unclassified","River Estate, Canefield, Cochrane, Saint Paul Parish, 00109-800, Dominica","River Estate,Canefield,Cochrane,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Cochrane","None","Canefield","River Estate"
"BLDG24741","15.32854573","-61.38655989","Highly Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24742","15.32862451","-61.38753504","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24743","15.32877866","-61.38801927","Highly Damaged","Damaged Buildings","nan","15.3287182,-61.3879143,residential","residential","3rd Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","3rd Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","3rd Street"
"BLDG24744","15.328717900000001","-61.388214399999995","Moderately Damaged","Damaged Buildings","nan","15.329245,-61.3883051,residential","residential","2nd Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","2nd Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","2nd Street"
"BLDG24745","15.3280508","-61.38756162","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24746","15.328213199999999","-61.38753327","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24747","15.32835919","-61.3875494","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24748","15.32848351","-61.38754598","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24749","15.32804877","-61.38728073","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24750","15.3277691","-61.387295200000004","Moderately Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24751","15.32746368","-61.38672589","Highly Damaged","Damaged Buildings","nan","15.3259632,-61.3846696,residential","residential","5th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","5th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","5th Street"
"BLDG24752","15.32750792","-61.38755346","Highly Damaged","Damaged Buildings","nan","15.3285335,-61.3874641,residential","residential","4th Street, Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","4th Street,Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","4th Street"
"BLDG24753","15.3273079","-61.38700798","Highly Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24754","15.32866517","-61.39465253","Highly Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24755","15.32824916","-61.39499452","Highly Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24756","15.32812077","-61.39501398","Highly Damaged","Damaged Buildings","nan","15.3237503,-61.3909747,suburb","suburb","Morne Daniel, Check Hall, Saint Paul Parish, 00109-800, Dominica","Morne Daniel,Check Hall,Saint Paul Parish,Dominica","[object BSON]","Dominica","Saint Paul Parish","Check Hall","None","Morne Daniel","None"
"BLDG24757","15.29821193","-61.36122555","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24758","15.2981578","-61.36216092","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24759","15.29806281","-61.36290445","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24760","15.29612226","-61.36289735","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24761","15.29609801","-61.36301579999999","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24762","15.29605193","-61.36309006","Completely Destroyed","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24763","15.29637632","-61.36330557","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24764","15.29660994","-61.36337028","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24765","15.29702117","-61.36319709","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24766","15.29733726","-61.36325746","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24767","15.297425800000001","-61.36359306","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24768","15.29727895","-61.36313227","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24769","15.29787827","-61.36170486","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24770","15.29733396","-61.36182734","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24771","15.29701836","-61.36183349","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24772","15.29677459","-61.36136237","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24773","15.2973555","-61.36133937","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24774","15.29796597","-61.361925899999996","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24775","15.29717223","-61.36276355","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24776","15.29710318","-61.36312994","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24777","15.29598404","-61.36410684","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24778","15.29793899","-61.36215893","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24779","15.29789053","-61.36239951","Negligible to slight damage","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24780","15.29713111","-61.36302625","Negligible to slight damage","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24781","15.29714095","-61.36290053","Negligible to slight damage","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24782","15.29719726","-61.36177297","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24783","15.29750936","-61.36177794","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24784","15.29763459","-61.36173631","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24785","15.297696400000001","-61.36185039","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24786","15.29778265","-61.361871900000004","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24787","15.29796306","-61.36201831","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24788","15.29661653","-61.36133034","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24789","15.29763687","-61.36204672","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24790","15.29750289","-61.36187407","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24791","15.29755713","-61.36144498","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24792","15.29768186","-61.36133314","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24793","15.29745787","-61.36160465","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24794","15.29764095","-61.361625399999994","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24795","15.29787625","-61.36191921","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG24796","15.29691945","-61.363512","Negligible to slight damage","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24797","15.29714754","-61.36461825","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24798","15.29718564","-61.36443318","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24799","15.29423835","-61.36694405","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24800","15.29421944","-61.36730265","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24801","15.29398164","-61.36715668","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG24802","15.29722886","-61.36632221","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24803","15.29710685","-61.36582427","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24804","15.29739244","-61.36612878","Completely Destroyed","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24805","15.29661597","-61.36786058","Completely Destroyed","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
