lid,latitude,longitude,population_2015,population_2020,abs_increase,perc_increase
LOC12454,15.54430556,-61.47430556,5.536207656,5.950164718,0.413957062,1.07
LOC12455,15.54430556,-61.47208333,5.536207656,5.950164718,0.413957062,1.07
LOC12456,15.54430556,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12457,15.54430556,-61.29208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12458,15.54430556,-61.29180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12459,15.54430556,-61.28986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12460,15.54430556,-61.28930556,3.836940375,3.722410521,-0.114529853,0.97
LOC12461,15.54430556,-61.28902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12462,15.54430556,-61.28875,3.836940375,3.722410521,-0.114529853,0.97
LOC12463,15.54458333,-61.47263889,5.536207656,5.950164718,0.413957062,1.07
LOC12464,15.54458333,-61.47208333,5.536207656,5.950164718,0.413957062,1.07
LOC12465,15.54458333,-61.47180556,5.536207656,5.950164718,0.413957062,1.07
LOC12466,15.54458333,-61.29208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12467,15.54458333,-61.28902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12468,15.54458333,-61.28875,3.836940375,3.722410521,-0.114529853,0.97
LOC12469,15.54486111,-61.47263889,5.536207656,5.950164718,0.413957062,1.07
LOC12470,15.54486111,-61.47208333,5.536207656,5.950164718,0.413957062,1.07
LOC12471,15.54486111,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12472,15.54486111,-61.29152778,3.836940375,3.722410521,-0.114529853,0.97
LOC12473,15.54513889,-61.47291667,5.536207656,5.950164718,0.413957062,1.07
LOC12474,15.54513889,-61.47263889,5.536207656,5.950164718,0.413957062,1.07
LOC12475,15.54513889,-61.30180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12476,15.54513889,-61.30152778,3.836940375,3.722410521,-0.114529853,0.97
LOC12477,15.54513889,-61.30097222,3.836940375,3.722410521,-0.114529853,0.97
LOC12478,15.54513889,-61.29680556,3.836940375,3.722410521,-0.114529853,0.97
LOC12479,15.54513889,-61.29319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12480,15.54513889,-61.29180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12481,15.54513889,-61.29152778,3.836940375,3.722410521,-0.114529853,0.97
LOC12482,15.54541667,-61.30180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12483,15.54541667,-61.30125,3.836940375,3.722410521,-0.114529853,0.97
LOC12484,15.54541667,-61.29319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12485,15.54541667,-61.29291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12486,15.54541667,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12487,15.54541667,-61.29208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12488,15.54569444,-61.30041667,3.836940375,3.722410521,-0.114529853,0.97
LOC12489,15.54569444,-61.29486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12490,15.54569444,-61.29458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12491,15.54569444,-61.29375,3.836940375,3.722410521,-0.114529853,0.97
LOC12492,15.54569444,-61.29291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12493,15.54569444,-61.29263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12494,15.54569444,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12495,15.54569444,-61.29208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12496,15.54569444,-61.29152778,3.836940375,3.722410521,-0.114529853,0.97
LOC12497,15.54597222,-61.29986111,3.836940375,3.722410521,-0.114529853,0.97
LOC12498,15.54597222,-61.29486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12499,15.54597222,-61.29458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12500,15.54597222,-61.29430556,3.836940375,3.722410521,-0.114529853,0.97
LOC12501,15.54597222,-61.29402778,3.836940375,3.722410521,-0.114529853,0.97
LOC12502,15.54597222,-61.29375,3.836940375,3.722410521,-0.114529853,0.97
LOC12503,15.54597222,-61.29319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12504,15.54597222,-61.29291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12505,15.54597222,-61.29263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12506,15.54597222,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12507,15.54597222,-61.29180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12508,15.54625,-61.29875,3.836940375,3.722410521,-0.114529853,0.97
LOC12509,15.54625,-61.29375,3.836940375,3.722410521,-0.114529853,0.97
LOC12510,15.54625,-61.29347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12511,15.54625,-61.29319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12512,15.54625,-61.29291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12513,15.54625,-61.29180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12514,15.54652778,-61.29847222,3.836940375,3.722410521,-0.114529853,0.97
LOC12515,15.54680556,-61.46569444,5.536207656,5.950164718,0.413957062,1.07
LOC12516,15.54680556,-61.46541667,5.536207656,5.950164718,0.413957062,1.07
LOC12517,15.54680556,-61.46513889,5.536207656,5.950164718,0.413957062,1.07
LOC12518,15.54680556,-61.29375,3.836940375,3.722410521,-0.114529853,0.97
LOC12519,15.54708333,-61.46458333,5.536207656,5.950164718,0.413957062,1.07
LOC12520,15.54708333,-61.46430556,5.536207656,5.950164718,0.413957062,1.07
LOC12521,15.54708333,-61.30736111,3.836940375,3.722410521,-0.114529853,0.97
LOC12522,15.54708333,-61.29375,3.836940375,3.722410521,-0.114529853,0.97
LOC12523,15.54736111,-61.46458333,5.536207656,5.950164718,0.413957062,1.07
LOC12524,15.54736111,-61.30847222,3.836940375,3.722410521,-0.114529853,0.97
LOC12525,15.54736111,-61.29486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12526,15.54736111,-61.29319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12527,15.54763889,-61.46902778,5.536207656,5.950164718,0.413957062,1.07
LOC12528,15.54763889,-61.46791667,5.536207656,5.950164718,0.413957062,1.07
LOC12529,15.54763889,-61.29402778,3.836940375,3.722410521,-0.114529853,0.97
LOC12530,15.54763889,-61.29347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12531,15.54763889,-61.29291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12532,15.54763889,-61.29263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12533,15.54763889,-61.29236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12534,15.54791667,-61.46347222,5.536207656,5.950164718,0.413957062,1.07
LOC12535,15.54791667,-61.46319444,5.536207656,5.950164718,0.413957062,1.07
LOC12536,15.54791667,-61.29263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12537,15.54819444,-61.46347222,5.536207656,5.950164718,0.413957062,1.07
LOC12538,15.54847222,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12539,15.54847222,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12540,15.54847222,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12541,15.54875,-61.46319444,5.536207656,5.950164718,0.413957062,1.07
LOC12542,15.54875,-61.30486111,3.836940375,3.722410521,-0.114529853,0.97
LOC12543,15.54875,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12544,15.54902778,-61.46319444,5.536207656,5.950164718,0.413957062,1.07
LOC12545,15.54902778,-61.46291667,5.536207656,5.950164718,0.413957062,1.07
LOC12546,15.54902778,-61.46263889,5.536207656,5.950164718,0.413957062,1.07
LOC12547,15.54902778,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12548,15.54930556,-61.46597222,5.536207656,5.950164718,0.413957062,1.07
LOC12549,15.54930556,-61.46319444,5.536207656,5.950164718,0.413957062,1.07
LOC12550,15.54930556,-61.46263889,5.536207656,5.950164718,0.413957062,1.07
LOC12551,15.54930556,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12552,15.54958333,-61.30541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12553,15.54986111,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12554,15.54986111,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12555,15.54986111,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12556,15.54986111,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12557,15.54986111,-61.30541667,3.836940375,3.722410521,-0.114529853,0.97
LOC12558,15.55013889,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12559,15.55013889,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12560,15.55013889,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12561,15.55013889,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12562,15.55013889,-61.34736111,3.836940375,3.722410521,-0.114529853,0.97
LOC12563,15.55013889,-61.32263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12564,15.55041667,-61.46430556,5.536207656,5.950164718,0.413957062,1.07
LOC12565,15.55041667,-61.46180556,5.536207656,5.950164718,0.413957062,1.07
LOC12566,15.55041667,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12567,15.55041667,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12568,15.55041667,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12569,15.55041667,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12570,15.55041667,-61.34458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12571,15.55069444,-61.46430556,5.536207656,5.950164718,0.413957062,1.07
LOC12572,15.55069444,-61.46208333,5.536207656,5.950164718,0.413957062,1.07
LOC12573,15.55069444,-61.46180556,5.536207656,5.950164718,0.413957062,1.07
LOC12574,15.55069444,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12575,15.55069444,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12576,15.55069444,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12577,15.55069444,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12578,15.55069444,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12579,15.55069444,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12580,15.55069444,-61.34652778,3.836940375,3.722410521,-0.114529853,0.97
LOC12581,15.55069444,-61.30180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12582,15.55069444,-61.30152778,3.836940375,3.722410521,-0.114529853,0.97
LOC12583,15.55097222,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12584,15.55097222,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12585,15.55097222,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12586,15.55097222,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12587,15.55097222,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12588,15.55097222,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12589,15.55097222,-61.45013889,5.536207656,5.950164718,0.413957062,1.07
LOC12590,15.55097222,-61.30347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12591,15.55097222,-61.30319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12592,15.55097222,-61.30236111,3.836940375,3.722410521,-0.114529853,0.97
LOC12593,15.55097222,-61.30208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12594,15.55097222,-61.30180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12595,15.55125,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12596,15.55125,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12597,15.55125,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12598,15.55125,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12599,15.55125,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12600,15.55125,-61.45041667,5.536207656,5.950164718,0.413957062,1.07
LOC12601,15.55125,-61.30347222,3.836940375,3.722410521,-0.114529853,0.97
LOC12602,15.55125,-61.30319444,3.836940375,3.722410521,-0.114529853,0.97
LOC12603,15.55125,-61.30208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12604,15.55125,-61.30097222,3.836940375,3.722410521,-0.114529853,0.97
LOC12605,15.55152778,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12606,15.55152778,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12607,15.55152778,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12608,15.55152778,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12609,15.55152778,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12610,15.55152778,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12611,15.55152778,-61.30291667,3.836940375,3.722410521,-0.114529853,0.97
LOC12612,15.55180556,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12613,15.55180556,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12614,15.55180556,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12615,15.55180556,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12616,15.55180556,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12617,15.55180556,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12618,15.55180556,-61.30263889,3.836940375,3.722410521,-0.114529853,0.97
LOC12619,15.55208333,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12620,15.55208333,-61.30847222,3.836940375,3.722410521,-0.114529853,0.97
LOC12621,15.55208333,-61.30458333,3.836940375,3.722410521,-0.114529853,0.97
LOC12622,15.55236111,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12623,15.55236111,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12624,15.55236111,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12625,15.55236111,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12626,15.55236111,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12627,15.55236111,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12628,15.55236111,-61.45652778,5.536207656,5.950164718,0.413957062,1.07
LOC12629,15.55263889,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12630,15.55263889,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12631,15.55263889,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12632,15.55263889,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12633,15.55263889,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12634,15.55291667,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12635,15.55291667,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12636,15.55291667,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12637,15.55291667,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12638,15.55291667,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12639,15.55291667,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12640,15.55291667,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12641,15.55291667,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12642,15.55291667,-61.45652778,5.536207656,5.950164718,0.413957062,1.07
LOC12643,15.55319444,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12644,15.55319444,-61.46069444,5.536207656,5.950164718,0.413957062,1.07
LOC12645,15.55319444,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12646,15.55319444,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12647,15.55319444,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12648,15.55319444,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12649,15.55319444,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12650,15.55319444,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12651,15.55319444,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12652,15.55319444,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12653,15.55319444,-61.45652778,5.536207656,5.950164718,0.413957062,1.07
LOC12654,15.55347222,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12655,15.55347222,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12656,15.55347222,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12657,15.55347222,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12658,15.55347222,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12659,15.55347222,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12660,15.55347222,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12661,15.55347222,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12662,15.55347222,-61.30736111,3.836940375,3.722410521,-0.114529853,0.97
LOC12663,15.55375,-61.46236111,5.536207656,5.950164718,0.413957062,1.07
LOC12664,15.55375,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12665,15.55375,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12666,15.55375,-61.46069444,5.536207656,5.950164718,0.413957062,1.07
LOC12667,15.55375,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12668,15.55375,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12669,15.55375,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12670,15.55375,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12671,15.55375,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12672,15.55375,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12673,15.55375,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12674,15.55375,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12675,15.55375,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12676,15.55375,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12677,15.55375,-61.45458333,5.536207656,5.950164718,0.413957062,1.07
LOC12678,15.55375,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12679,15.55402778,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12680,15.55402778,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12681,15.55402778,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12682,15.55402778,-61.46069444,5.536207656,5.950164718,0.413957062,1.07
LOC12683,15.55402778,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12684,15.55402778,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12685,15.55402778,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12686,15.55402778,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12687,15.55402778,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12688,15.55402778,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12689,15.55402778,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12690,15.55402778,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12691,15.55402778,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12692,15.55402778,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12693,15.55402778,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12694,15.55402778,-61.30402778,3.836940375,3.722410521,-0.114529853,0.97
LOC12695,15.55430556,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12696,15.55430556,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12697,15.55430556,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12698,15.55430556,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12699,15.55430556,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12700,15.55430556,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12701,15.55430556,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12702,15.55430556,-61.45569444,5.536207656,5.950164718,0.413957062,1.07
LOC12703,15.55430556,-61.45541667,5.536207656,5.950164718,0.413957062,1.07
LOC12704,15.55430556,-61.45513889,5.536207656,5.950164718,0.413957062,1.07
LOC12705,15.55430556,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12706,15.55430556,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12707,15.55430556,-61.30208333,3.836940375,3.722410521,-0.114529853,0.97
LOC12708,15.55430556,-61.30180556,3.836940375,3.722410521,-0.114529853,0.97
LOC12709,15.55458333,-61.46180556,5.536207656,5.950164718,0.413957062,1.07
LOC12710,15.55458333,-61.46152778,5.536207656,5.950164718,0.413957062,1.07
LOC12711,15.55458333,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12712,15.55458333,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12713,15.55458333,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12714,15.55458333,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12715,15.55458333,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC12716,15.55458333,-61.45541667,5.536207656,5.950164718,0.413957062,1.07
LOC12717,15.55458333,-61.45430556,5.536207656,5.950164718,0.413957062,1.07
LOC12718,15.55458333,-61.45402778,5.536207656,5.950164718,0.413957062,1.07
LOC12719,15.55458333,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12720,15.55458333,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12721,15.55458333,-61.30847222,3.836940375,3.722410521,-0.114529853,0.97
LOC12722,15.55486111,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12723,15.55486111,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12724,15.55486111,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12725,15.55486111,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12726,15.55486111,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12727,15.55486111,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12728,15.55486111,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12729,15.55486111,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12730,15.55486111,-61.45625,5.536207656,5.950164718,0.413957062,1.07
LOC12731,15.55486111,-61.45569444,5.536207656,5.950164718,0.413957062,1.07
LOC12732,15.55486111,-61.45541667,5.536207656,5.950164718,0.413957062,1.07
LOC12733,15.55486111,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12734,15.55486111,-61.30875,3.836940375,3.722410521,-0.114529853,0.97
LOC12735,15.55486111,-61.30736111,3.836940375,3.722410521,-0.114529853,0.97
LOC12736,15.55486111,-61.29652778,3.836940375,3.722410521,-0.114529853,0.97
LOC12737,15.55513889,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12738,15.55513889,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12739,15.55513889,-61.45958333,5.536207656,5.950164718,0.413957062,1.07
LOC12740,15.55513889,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12741,15.55513889,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12742,15.55513889,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12743,15.55513889,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12744,15.55513889,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12745,15.55513889,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12746,15.55513889,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12747,15.55513889,-61.30902778,3.836940375,3.722410521,-0.114529853,0.97
LOC12748,15.55513889,-61.30708333,3.836940375,3.722410521,-0.114529853,0.97
LOC12749,15.55541667,-61.45902778,5.536207656,5.950164718,0.413957062,1.07
LOC12750,15.55541667,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12751,15.55541667,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12752,15.55541667,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12753,15.55541667,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12754,15.55541667,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12755,15.55541667,-61.45125,5.536207656,5.950164718,0.413957062,1.07
LOC12756,15.55569444,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12757,15.55569444,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12758,15.55569444,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12759,15.55569444,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12760,15.55597222,-61.46125,5.536207656,5.950164718,0.413957062,1.07
LOC12761,15.55597222,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12762,15.55597222,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12763,15.55597222,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12764,15.55597222,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12765,15.55625,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12766,15.55625,-61.46069444,5.536207656,5.950164718,0.413957062,1.07
LOC12767,15.55625,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12768,15.55625,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12769,15.55625,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12770,15.55625,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12771,15.55625,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12772,15.55625,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12773,15.55625,-61.45763889,5.536207656,5.950164718,0.413957062,1.07
LOC12774,15.55625,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12775,15.55625,-61.45680556,5.536207656,5.950164718,0.413957062,1.07
LOC12776,15.55625,-61.45208333,5.536207656,5.950164718,0.413957062,1.07
LOC12777,15.55625,-61.45097222,5.536207656,5.950164718,0.413957062,1.07
LOC12778,15.55652778,-61.46069444,5.536207656,5.950164718,0.413957062,1.07
LOC12779,15.55652778,-61.45986111,5.536207656,5.950164718,0.413957062,1.07
LOC12780,15.55652778,-61.45875,5.536207656,5.950164718,0.413957062,1.07
LOC12781,15.55652778,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12782,15.55652778,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
LOC12783,15.55652778,-61.45791667,5.536207656,5.950164718,0.413957062,1.07
LOC12784,15.55652778,-61.45736111,5.536207656,5.950164718,0.413957062,1.07
LOC12785,15.55652778,-61.45708333,5.536207656,5.950164718,0.413957062,1.07
LOC12786,15.55652778,-61.45208333,5.536207656,5.950164718,0.413957062,1.07
LOC12787,15.55652778,-61.45180556,5.536207656,5.950164718,0.413957062,1.07
LOC12788,15.55680556,-61.46097222,5.536207656,5.950164718,0.413957062,1.07
LOC12789,15.55680556,-61.46041667,5.536207656,5.950164718,0.413957062,1.07
LOC12790,15.55680556,-61.46013889,5.536207656,5.950164718,0.413957062,1.07
LOC12791,15.55680556,-61.45930556,5.536207656,5.950164718,0.413957062,1.07
LOC12792,15.55680556,-61.45847222,5.536207656,5.950164718,0.413957062,1.07
LOC12793,15.55680556,-61.45819444,5.536207656,5.950164718,0.413957062,1.07
